rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
3457.7,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3465,0.0-0.0,12155,List1A,black,man,,,,,,,,,,,,,
7222.1,,,external-html,1,11731,0.0-1.0,12155,List1A,black,man,consent.html,,,,,,,,,,,,
1796.5,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,13529,0.0-2.0,12155,List1A,black,man,,,,,,,,,,,,,
2976.4,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,17511,0.0-3.0-0.0,12155,List1A,black,man,,,,,,,,,,,,,
5944.9,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,4,24461,0.0-3.0-1.0,12155,List1A,black,man,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,25985,0.0-3.0-2.0-0.0,12155,List1A,black,man,,,,null,,,,,,,,,
5803.8,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,6,31793,0.0-3.0-4.0,12155,List1A,black,man,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,33306,0.0-3.0-5.0-0.0,12155,List1A,black,man,,,,null,,,,,,,,,
5611.2,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,8,38920,0.0-3.0-7.0,12155,List1A,black,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,40446,0.0-3.0-8.0-0.0,12155,List1A,black,man,,,,null,,,,,,,,,
5034.2,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,10,45483,0.0-3.0-10.0,12155,List1A,black,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,47016,0.0-3.0-11.0-0.0,12155,List1A,black,man,,,,null,,,,,,,,,
5364.9,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,12,52384,0.0-3.0-13.0,12155,List1A,black,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,53906,0.0-3.0-14.0-0.0,12155,List1A,black,man,,,,null,,,,,,,,,
5534.6,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,14,59441,0.0-3.0-16.0,12155,List1A,black,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,60964,0.0-3.0-17.0-0.0,12155,List1A,black,man,,,,null,,,,,,,,,
