"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"1401.199999999255","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,1402,"0.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2644.199999999255",NA,NA,"external-html",1,5064,"0.0-1.0",62484,"ListB","man","english","EMB9","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510.10000000149","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,7575,"0.0-2.0",62484,"ListB","man","english","EMB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777.8999999985099","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,9354,"0.0-3.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709.7000000029802","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",4,13065,"0.0-3.0-1.0",62484,"ListB","man","english","EMB9",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,14567,"0.0-3.0-2.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1893.199999999255","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",6,16461,"0.0-3.0-4.0",62484,"ListB","man","english","EMB9",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,17976,"0.0-3.0-5.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1731.9000000022352","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",8,19709,"0.0-3.0-7.0",62484,"ListB","man","english","EMB9",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,21220,"0.0-3.0-8.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1280.699999999255","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",10,22502,"0.0-3.0-10.0",62484,"ListB","man","english","EMB9",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,24007,"0.0-3.0-11.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1140.1000000014901","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",12,25148,"0.0-3.0-13.0",62484,"ListB","man","english","EMB9",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,26663,"0.0-3.0-14.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1253.699999999255","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",14,27918,"0.0-3.0-16.0",62484,"ListB","man","english","EMB9",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,29426,"0.0-3.0-17.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1586.300000000745","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",16,31013,"0.0-3.0-19.0",62484,"ListB","man","english","EMB9",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",17,32529,"0.0-3.0-20.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1467.800000000745","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",18,33998,"0.0-3.0-22.0",62484,"ListB","man","english","EMB9",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",19,35501,"0.0-3.0-23.0-0.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1086.8999999985099","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",20,36589,"0.0-3.0-25.0",62484,"ListB","man","english","EMB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745.7000000029802","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,"html-button-response",21,38335,"0.0-4.0",62484,"ListB","man","english","EMB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643.0999999977648","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,"html-button-response",22,39980,"0.0-5.0",62484,"ListB","man","english","EMB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/meet.gif' style='height:400px;''></img>",NA,"html-keyboard-response",23,42985,"0.0-6.0",62484,"ListB","man","english","EMB9",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
