"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"3709.300000011921","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,3713,"0.0-0.0",75597,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93148.5",NA,NA,"external-html",1,97919,"0.0-1.0",75597,"ListA","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26053.69999998808","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,123971,"0.0-2.0",75597,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81827","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,206803,"0.0-3.0-0.0",75597,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9480.399999976158","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",4,217290,"0.0-3.0-1.0",75597,"ListA","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,218812,"0.0-3.0-2.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"7009.699999988079","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",6,225823,"0.0-3.0-4.0",75597,"ListA","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,227326,"0.0-3.0-5.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6368","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",8,233696,"0.0-3.0-7.0",75597,"ListA","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,235213,"0.0-3.0-8.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3041.199999988079","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",10,238256,"0.0-3.0-10.0",75597,"ListA","woman","english",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,239777,"0.0-3.0-11.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"4032.600000023842","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",12,243811,"0.0-3.0-13.0",75597,"ListA","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,245330,"0.0-3.0-14.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3697.2999999523163","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",14,249029,"0.0-3.0-16.0",75597,"ListA","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,250545,"0.0-3.0-17.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"4705.900000035763","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",16,255253,"0.0-3.0-19.0",75597,"ListA","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",17,256768,"0.0-3.0-20.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"1848.300000011921","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",18,258620,"0.0-3.0-22.0",75597,"ListA","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",19,260136,"0.0-3.0-23.0-0.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2335.699999988079","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",20,262474,"0.0-3.0-25.0",75597,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89926.10000002384","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,"html-button-response",21,353403,"0.0-4.0",75597,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933.199999988079","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,"html-button-response",22,356340,"0.0-5.0",75597,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"null","<img src='img/meet.gif' style='height:400px;''></img>",NA,"html-keyboard-response",23,359358,"0.0-6.0",75597,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
