rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
73062,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,73137,0.0-0.0,33733,List1A,black,man,,,,,,,,
16573,,,external-html,1,91332,0.0-1.0,33733,List1A,black,man,consent.html,,,,,,,
103864,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,195203,0.0-2.0,33733,List1A,black,man,,,,,,,,
21340,"<img src='img/portrait_matrix_list1.JPG' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,217552,0.0-3.0-0.0,33733,List1A,black,man,,,,,,,,
5664,"<img src=""portrait/WW2.jpg""style=""width:400px;height:400px;""></img>",3,html-button-response,4,224238,0.0-3.0-1.0,33733,List1A,black,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,5,225887,0.0-3.0-2.0-0.0,33733,List1A,black,man,,,,null,,,,
7081,"<img src=""portrait/BW1.jpg""style=""width:400px;height:400px;""></img>",0,html-button-response,6,232975,0.0-3.0-4.0,33733,List1A,black,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,7,234562,0.0-3.0-5.0-0.0,33733,List1A,black,man,,,,null,,,,
5133,"<img src=""portrait/WM2.jpg""style=""width:400px;height:400px;""></img>",7,html-button-response,8,239701,0.0-3.0-7.0,33733,List1A,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,9,241287,0.0-3.0-8.0-0.0,33733,List1A,black,man,,,,null,,,,
5699,"<img src=""portrait/WW1.jpg""style=""width:400px;height:400px;""></img>",1,html-button-response,10,246991,0.0-3.0-10.0,33733,List1A,black,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,11,248534,0.0-3.0-11.0-0.0,33733,List1A,black,man,,,,null,,,,
4131,"<img src=""portrait/BM1.jpg""style=""width:400px;height:400px;""></img>",4,html-button-response,12,252670,0.0-3.0-13.0,33733,List1A,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,13,254256,0.0-3.0-14.0-0.0,33733,List1A,black,man,,,,null,,,,
5163,"<img src=""portrait/WM1.jpg""style=""width:400px;height:400px;""></img>",6,html-button-response,14,259430,0.0-3.0-16.0,33733,List1A,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,15,260972,0.0-3.0-17.0-0.0,33733,List1A,black,man,,,,null,,,,
5955,"<img src=""portrait/BM2.jpg""style=""width:400px;height:400px;""></img>",5,html-button-response,16,266933,0.0-3.0-19.0,33733,List1A,black,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,17,268477,0.0-3.0-20.0-0.0,33733,List1A,black,man,,,,null,,,,
4004,"<img src=""portrait/BW2.jpg""style=""width:400px;height:400px;""></img>",2,html-button-response,18,272517,0.0-3.0-22.0,33733,List1A,black,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,19,274102,0.0-3.0-23.0-0.0,33733,List1A,black,man,,,,null,,,,
1853,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,275979,0.0-3.0-25.0,33733,List1A,black,man,,,,,,,,
33464,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example_v2.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,310455,0.0-4.0,33733,List1A,black,man,,,,,,,,
3986,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,315487,0.0-5.0,33733,List1A,black,man,,,,,,,,
null,<img src='img/speaking_WW.gif'></img>,,html-keyboard-response,23,318562,0.0-6.0,33733,List1A,black,man,,,,null,,,,
null,<p>is speaking to</p>,,html-keyboard-response,24,320575,0.0-7.0,33733,List1A,black,man,,,,null,,,,
1898,<p><b>Answer:</b> kate is speaking to beth</p>,0,html-button-response,25,322477,0.0-8.0,33733,List1A,black,man,,,,,,,,
null,<img src='img/pointing_BM.gif'></img>,,html-keyboard-response,26,325521,0.0-9.0,33733,List1A,black,man,,,,null,,,,
null,<p>are pointing at each other</p>,,html-keyboard-response,27,327544,0.0-10.0,33733,List1A,black,man,,,,null,,,,
1677,<p><b>Answer:</b> luke and dave are pointing at each other</p>,0,html-button-response,28,329226,0.0-11.0,33733,List1A,black,man,,,,,,,,
22140,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the given phrase.</strong></p><p><strong>If you do not do this correctly you will not be paid.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,352376,0.0-12.0,33733,List1A,black,man,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,353954,0.0-13.0-0.0,33733,List1A,black,man,,,,null,,,,
null,"<img src=""stim_listA/kiss1.gif""</stim_listA>",,html-keyboard-response,31,356003,0.0-13.0-1.0,33733,List1A,black,man,,,,null,,,,
null,is kissing,,html-keyboard-response,32,358027,0.0-13.0-2.0,33733,List1A,black,man,,,,null,,,,
28429,,,survey-text,33,386462,0.0-13.0-3.0,33733,List1A,black,man,,,,,"{""Q0"":""fred is kissing kate""}","<img src=""stim_listA/kiss1.gif""</stim_listA>",is kissing,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,386971,0.0-13.0-0.1,33733,List1A,black,man,,,,null,,,,
null,"<img src=""stim_listA/talk2.gif""</stim_listA>",,html-keyboard-response,35,388974,0.0-13.0-1.1,33733,List1A,black,man,,,,null,,,,
